0	1
1/1000	0.9999695305006167
1/500	0.9998242847460946
3/1000	0.9993320385059444
1/250	0.9981450117533957
1/200	0.9958216829097891
3/500	0.9918720682356087
7/1000	0.9858129233760181
1/125	0.9772026965796968
9/1000	0.9657060227570768
1/100	0.9511319866130074
11/1000	0.9334621039917145
3/250	0.9128683177977632
13/1000	0.8897165385225176
7/500	0.8645587812167924
3/200	0.8381010267480071
2/125	0.8111608590016125
17/1000	0.7846143283648396
9/500	0.7593359790065236
19/1000	0.7361361693729807
1/50	0.7157007346267225
21/1000	0.6985368348120627
11/500	0.6849284493030114
23/1000	0.6749076785397763
3/125	0.6682423151943256
1/40	0.6644443187533281
13/500	0.6627892379365677
27/1000	0.6623656066057009
7/250	0.6621269449433503
29/1000	0.6609584141841021
3/100	0.6577503944270962
31/1000	0.6514758483353793
4/125	0.641260384978739
33/1000	0.626442719519107
17/500	0.6066251257107088
7/200	0.5817047841923435
9/250	0.5518852100001371
37/1000	0.5176693437524952
19/500	0.47983131490239794
39/1000	0.4393699157135952
1/25	0.39745096944455666
41/1000	0.35533235077328157
21/500	0.31427988392864226
43/1000	0.27549845690962677
11/250	0.24005655836759335
9/200	0.20881375139438652
23/500	0.18237613853501758
47/1000	0.16106666113895643
6/125	0.14490470191059784
49/1000	0.133615520802108
1/20	0.12666198120356614
51/1000	0.12328369725263884
13/250	0.12255118733827088
53/1000	0.12346154345128442
27/500	0.12496215286771148
11/200	0.12608751028381865
7/125	0.12596124508425233
57/1000	0.12391517151391318
29/500	0.11948893204641589
59/1000	0.11248131263806116
3/50	0.10294880347475598
61/1000	0.09119089063559932
31/500	0.07773417571850025
63/1000	0.06326935371970938
8/125	0.04860998221388638
13/200	0.03461802850530806
33/500	0.022138954315766853
67/1000	0.01193811951892218
17/250	0.004638641637583281
69/1000	0.0006776020044582957
7/100	0.0002720461506269714
71/1000	0.0034042348299905658
9/125	0.009824494555710467
73/1000	0.019071870088824088
37/500	0.03051081445744703
3/40	0.04338102984053723
19/250	0.05685747293895374
77/1000	0.07011335090105603
39/500	0.08238611168401279
79/1000	0.09303581590308764
2/25	0.10159647199813371
81/1000	0.10781293837838168
41/500	0.11166290735416293
83/1000	0.1133595126283545
21/250	0.11334023122819291
17/200	0.11223481864731037
43/500	0.11082117139796936
87/1000	0.10996835084355841
11/125	0.11057346970548458
89/1000	0.11349555691719779
9/100	0.11949323792830475
91/1000	0.12916217223820894
23/250	0.1428980504498282
93/1000	0.1608576430351101
47/500	0.18294442505782013
19/200	0.2088120821757537
12/125	0.23788571463969185
97/1000	0.26939476270622
49/500	0.3024202679963035
99/1000	0.33595692486123635
1/10	0.3689783587263546
101/1000	0.4004976807428572
51/500	0.42962465722437354
103/1000	0.45564497087310907
13/125	0.4780216036498579
21/200	0.49645647859249836
53/500	0.5108945370972572
107/1000	0.5214954021755523
27/250	0.5286665897872324
109/1000	0.532952868541592
11/100	0.535076770751147
111/1000	0.5358022968552552
14/125	0.5359430765508331
113/1000	0.5362673700181892
57/500	0.5374559986798626
23/200	0.5400598576981
29/250	0.544469573033673
117/1000	0.5508896347753035
59/500	0.5593437460759567
119/1000	0.5696664729126576
3/25	0.5815412375834255
121/1000	0.5945306208255313
61/500	0.6081095420775087
123/1000	0.6217138553659101
31/250	0.634796379597976
1/8	0.6468597374599688
63/500	0.6574971611109017
127/1000	0.6664199196023185
16/125	0.6734734762740703
129/1000	0.6786452699694506
13/100	0.6820479663706873
131/1000	0.6839128788583775
33/250	0.6845529811739642
133/1000	0.6843261248789511
67/500	0.6835945195413472
27/200	0.6826875350995484
17/125	0.6818648906978001
137/1000	0.6812938224376102
69/500	0.6809951928497548
139/1000	0.6808830499987346
7/50	0.6807266070139555
141/1000	0.6801699725089635
71/500	0.6787887136904439
143/1000	0.6760784411046505
18/125	0.671527266645985
29/200	0.6646644995441076
73/500	0.6550615711594134
147/1000	0.64246556627025
37/250	0.6266939078320596
149/1000	0.6078200524034312
3/20	0.5860265504955298
151/1000	0.5617240639013237
19/125	0.5354770637879449
153/1000	0.5079870303801977
77/500	0.4800504098335451
31/200	0.4525097583787198
39/250	0.4261995871763692
157/1000	0.40189169633982097
79/500	0.38024275316126055
159/1000	0.3617474522159631
4/25	0.3467021019460451
161/1000	0.3351844471452898
81/500	0.32704126201191114
163/1000	0.3219076035369951
41/250	0.3192088686826218
33/200	0.3182207086927692
83/500	0.3181062828046761
167/1000	0.3179639222177485
21/125	0.3169109653167625
169/1000	0.3141223432782459
17/100	0.308889381475157
171/1000	0.3006964217603809
43/250	0.28919958802166346
173/1000	0.27431900911324925
87/500	0.2561723688142144
7/40	0.2351366960040545
22/125	0.21175587500130397
177/1000	0.18676025220436912
89/500	0.16096810534406172
179/1000	0.13526831540486822
9/50	0.11053010243460085
181/1000	0.0875665613520575
91/500	0.0670670242661398
183/1000	0.04956296867763126
23/125	0.03539013100003028
37/200	0.02467649516311836
93/500	0.01733830478905336
187/1000	0.013094966204920126
47/250	0.011497459067664162
189/1000	0.011968724456825768
19/100	0.013852836116469952
191/1000	0.0164691828808468
24/125	0.019168157968952052
193/1000	0.02138243414475925
97/500	0.022672005687366253
39/200	0.02275833834031846
49/250	0.021545656583507693
197/1000	0.019127417961432667
99/500	0.015778007436243892
199/1000	0.01192894255679855
1/5	0.008133637671548214
201/1000	0.005022161121904692
101/500	0.0032494132268990395
203/1000	0.0034403634705065266
51/250	0.0061376065551564185
41/200	0.011754578716089937
103/500	0.020538143763744625
207/1000	0.0325433702802623
26/125	0.04762198068685937
209/1000	0.06542756108030297
21/100	0.0854349654038613
211/1000	0.10697124612793968
53/250	0.1292632515102706
213/1000	0.15148934594398167
107/500	0.17283055286586627
43/200	0.19254567421022525
27/125	0.20999374446306088
217/1000	0.2247186820288352
109/500	0.23644253277848026
219/1000	0.24512543099018475
11/50	0.2509350645805965
221/1000	0.2542679370567463
111/500	0.2556978951216481
223/1000	0.2559557296371113
28/125	0.25587006601707324
9/40	0.25631349619052834
113/500	0.2581479730735424
227/1000	0.26215650041705796
57/250	0.2689969896685002
229/1000	0.2791581438401399
23/100	0.2929238725346755
231/1000	0.31035569556003306
29/125	0.3312896329247436
233/1000	0.35534823024874973
117/500	0.3819620724496393
47/200	0.41042725436254346
59/250	0.4399112909926299
237/1000	0.4695662236010673
119/500	0.4985086328134423
239/1000	0.5259644155650974
6/25	0.5512091399694456
241/1000	0.5737258516681815
121/500	0.593106823986845
243/1000	0.6091924202164397
61/250	0.6219529970622251
49/200	0.631584548549866
123/500	0.6383917074258396
247/1000	0.642824737500614
31/125	0.645391497781363
249/1000	0.6466357826285954
1/4	0.6470953984993203
251/1000	0.6472337144413098
63/250	0.6474581768200947
253/1000	0.6480236795914521
127/500	0.6490954777924938
51/200	0.6506761076168377
32/125	0.6526704925706969
257/1000	0.6548747177531266
129/500	0.6569939447253551
259/1000	0.6587226508237444
13/50	0.6597205187313707
261/1000	0.6596932536742468
131/500	0.6584181042587997
263/1000	0.6557352714727338
33/125	0.6516309671710956
53/200	0.6461733349411745
133/500	0.639562021900345
267/1000	0.6320915212178483
67/250	0.6241304211175597
269/1000	0.6160910127230079
27/100	0.6083918358855025
271/1000	0.601418441204654
34/125	0.5954861144789151
273/1000	0.5908045234181665
137/500	0.5874507855616432
11/40	0.5853607821276298
69/250	0.584305346422555
277/1000	0.5839173550862949
139/500	0.5837018572229984
279/1000	0.5830622178218855
7/25	0.5813418986546702
281/1000	0.577877724660641
141/500	0.5720411329036142
283/1000	0.5632835053783427
71/250	0.5511860459015556
57/200	0.5355009651571695
143/500	0.5161684017016234
287/1000	0.49332736106579683
36/125	0.4673391058882
289/1000	0.43874214060525396
29/100	0.40823716323904646
291/1000	0.3766638247558624
73/250	0.34491164513919925
293/1000	0.31391470325378085
147/500	0.28455055797267065
59/200	0.257611944696352
37/125	0.23375195154446782
297/1000	0.21343263014528666
149/500	0.19691095587392482
299/1000	0.18421786120845357
3/10	0.17516050376838277
301/1000	0.16933879257957402
151/500	0.16617520263803137
303/1000	0.1649568795986727
38/125	0.1648867976459392
61/200	0.16513945834280022
153/500	0.16491867099342147
307/1000	0.16351212798553857
77/250	0.16033917549157972
309/1000	0.15498947400960658
31/100	0.1472478831932625
311/1000	0.13710527674206016
39/125	0.12475488068971917
313/1000	0.110574246585301
157/500	0.09509448119597098
63/200	0.07895612381661436
79/250	0.06286190832164042
317/1000	0.04752269647257455
159/500	0.03360501859958053
319/1000	0.021682441615393906
8/25	0.012194873092385594
321/1000	0.005418380395618208
161/500	0.0014488530040132049
323/1000	0.00019809873470995787
81/250	0.001405656814279935
13/40	0.004662977038347927
163/500	0.009449366602154346
327/1000	0.015176634390830175
41/125	0.02123824673843936
329/1000	0.02705967766921135
33/100	0.03214726749759405
331/1000	0.03613008774586767
83/250	0.03879148528569141
333/1000	0.040088753501733305
167/500	0.04016179197128658
67/200	0.03932346698002156
42/125	0.03803886726145321
337/1000	0.0368914762876916
169/500	0.03653932074230119
339/1000	0.03766711114020139
17/50	0.04092776062743585
341/1000	0.04689843574406401
171/500	0.056027704315900984
343/1000	0.0685971689040844
43/125	0.08469779150360443
69/200	0.10421341528611207
173/500	0.1268198198117262
347/1000	0.1520059576189704
87/250	0.17909773676853696
349/1000	0.20729792103641317
7/20	0.2357439715388191
351/1000	0.2635525859186317
44/125	0.28987696611237745
353/1000	0.31398260351626367
177/500	0.33524636511490263
71/200	0.35326184691218004
89/250	0.36778865804681243
357/1000	0.3788459772830672
179/500	0.38662597690677114
359/1000	0.39155989031153166
9/25	0.39420859844200634
361/1000	0.3952927072377709
181/500	0.3955822532202056
363/1000	0.3958941731267161
91/250	0.3969994208952536
73/200	0.3996011150256941
183/500	0.40426357728401685
367/1000	0.4114026465135175
46/125	0.42124856112779546
369/1000	0.4338389365265909
37/100	0.44902574138597495
371/1000	0.46648870308727886
93/250	0.48576131861182387
373/1000	0.5062684851376135
187/500	0.5273762671749184
3/8	0.5484275878990543
47/125	0.5687931154478418
377/1000	0.5879085678722848
189/500	0.6053093389079842
379/1000	0.6206545649137404
19/50	0.6337402277520159
381/1000	0.6445021760264613
191/500	0.6530125013337095
383/1000	0.6594503738892653
48/125	0.6640765688841873
77/200	0.6672105227890224
193/500	0.6691889652173432
387/1000	0.6703266557800724
97/250	0.6708859164566198
389/1000	0.6710628023091111
39/100	0.6709575875878889
391/1000	0.6705611921850994
49/125	0.6697738085954897
393/1000	0.6684114919996437
197/500	0.6662148603704471
79/200	0.6628886672604453
99/250	0.6581376280934438
397/1000	0.6516902096355287
199/500	0.6433476281482511
399/1000	0.6329815209630548
2/5	0.6205976286956357
401/1000	0.6063073546468221
201/500	0.5903742237733095
403/1000	0.5731585254107902
101/250	0.5551482447494153
81/200	0.5368803360749803
203/500	0.5189550012441848
407/1000	0.5019449295140579
51/125	0.4864022194386517
409/1000	0.4727672587335483
41/100	0.46137953772610524
411/1000	0.4524019496468678
103/250	0.4458474176039139
413/1000	0.44152505445292567
207/500	0.43909063180976343
83/200	0.43802004049488213
52/125	0.43768633274538266
417/1000	0.43734756322222007
209/500	0.43623846371839275
419/1000	0.43359918266022374
21/50	0.42873178343842683
421/1000	0.4210492383436632
211/500	0.41011762439763044
423/1000	0.3956886110287319
53/125	0.3777199445257313
17/40	0.35638233778562467
213/500	0.33205219379124584
427/1000	0.3052897262728361
107/250	0.2768066172577875
429/1000	0.24742128073236372
43/100	0.2180078520668627
431/1000	0.1894415381071808
54/125	0.1625440936785289
433/1000	0.1380332382493901
217/500	0.11647941586172525
87/200	0.09827385521384285
109/250	0.0836071110987315
437/1000	0.07246385492659167
219/500	0.06463193833708132
439/1000	0.059722784224589064
11/25	0.05720537515831211
441/1000	0.0564499016954022
221/500	0.05677663532304515
443/1000	0.05750691184154276
111/250	0.05801287424772016
89/200	0.05776469043868208
223/500	0.05636676190954011
447/1000	0.053582855607536034
56/125	0.049350420528237696
449/1000	0.04378207398081858
9/20	0.037150646742759696
451/1000	0.029863162023170003
113/250	0.02242688679473705
453/1000	0.015405175824073058
227/500	0.009370516219894265
91/200	0.004856999596990451
57/125	0.002316118187690354
457/1000	0.0020789993932016394
229/500	0.004328329071609033
459/1000	0.009082160947095668
23/50	0.016190101155867092
461/1000	0.02534331322308646
231/500	0.03609700459974934
463/1000	0.047903217673182376
58/125	0.060152992131407006
93/200	0.07222285787259451
233/500	0.08352357345110051
467/1000	0.09354697162495405
117/250	0.10190686352271072
469/1000	0.10837359064271326
47/100	0.11288915551049618
471/1000	0.11558717651954516
59/125	0.11677689233239139
473/1000	0.11692809175542497
237/500	0.11664511468595445
19/40	0.11661907770997536
119/250	0.11758216874030179
477/1000	0.12026050684351043
239/500	0.1253158381911803
479/1000	0.1332987100432569
12/25	0.14461204367421052
481/1000	0.15947407047274592
241/500	0.17789950435923685
483/1000	0.19970043357953163
121/250	0.22448850983118124
97/200	0.25169571158019366
243/500	0.2806150506212175
487/1000	0.31044221776618663
61/125	0.34031995570820006
489/1000	0.3693905502275752
49/100	0.396862927246517
491/1000	0.42203254059721856
123/250	0.4443422146391849
493/1000	0.46342010441764153
247/500	0.4790618901032974
99/200	0.4912806009304601
62/125	0.5002619091871507
497/1000	0.5063592721811556
249/500	0.5100752443595391
499/1000	0.5119839169655094
1/2	0.5127384457288775
501/1000	0.5129826177072683
251/500	0.5133249536256943
503/1000	0.5142980616095952
63/125	0.5163253201963457
101/200	0.519696926063789
253/500	0.5245585615129749
507/1000	0.5309106813363129
127/250	0.5386178126401102
509/1000	0.547432906874227
51/100	0.5570186213989938
511/1000	0.5669817888581903
64/125	0.576911703643865
513/1000	0.5864158310186349
257/500	0.5951486618194899
103/200	0.602835681501069
129/250	0.6092971750134086
517/1000	0.6144530865543669
259/500	0.61832392681655
519/1000	0.62102020135209
13/25	0.622724005713433
521/1000	0.6236647480462371
261/500	0.6240863920367736
523/1000	0.6242222338088852
131/250	0.6242624496947391
21/40	0.6243264556495063
263/500	0.6244470991468549
527/1000	0.6245572584866503
66/125	0.6244855882636606
529/1000	0.6239641776059084
53/100	0.6226483667181313
531/1000	0.6201441231675152
133/250	0.616029450344774
533/1000	0.6099001516518928
267/500	0.6014024183395594
107/200	0.5902673009489711
67/125	0.5763451098534578
537/1000	0.5596217141151033
269/500	0.5402365917714511
539/1000	0.5184853596876793
27/50	0.49481138877562847
541/1000	0.4697843264858779
271/500	0.4440724587572228
543/1000	0.4183985653523008
68/125	0.3935018603387577
109/200	0.37009200952614385
273/500	0.348798712127133
547/1000	0.33012976910832487
137/250	0.31443840803807815
549/1000	0.3018986055181798
11/20	0.2924935397294324
551/1000	0.28600077456873707
69/125	0.2820297537734623
553/1000	0.28002136369651265
277/500	0.27929754775470383
111/200	0.2791091690598245
139/250	0.27866693249390834
557/1000	0.2772177782470573
279/500	0.2740778786981043
559/1000	0.2686766459062801
14/25	0.2606207708295543
561/1000	0.24967225637879467
281/500	0.23581991991017565
563/1000	0.21922158190190358
141/250	0.2002477490038686
113/200	0.17940414895192974
283/500	0.15734024521109186
567/1000	0.13476875675287744
71/125	0.11244541991583547
569/1000	0.09109723706231451
57/100	0.07138954556482947
571/1000	0.053874194251084584
143/250	0.03896188213145275
573/1000	0.02689582212062979
287/500	0.01774412288386034
23/40	0.011401189605612946
72/125	0.007603492464209841
577/1000	0.00595669004876811
289/500	0.005971451725160055
579/1000	0.007105617243890398
29/50	0.008809618747470606
581/1000	0.010572012158917751
291/500	0.011960741964355304
583/1000	0.012657221160076775
73/125	0.01248120206552581
117/200	0.011405108087960424
293/500	0.00955472517865749
587/1000	0.007198196307966169
147/250	0.00472336434868489
589/1000	0.0026053582213559764
59/100	0.0013668536726804193
591/1000	0.0015344305582324193
74/125	0.0035930011353372563
593/1000	0.007944698413202878
297/500	0.014871693477087566
119/200	0.024508715786419694
149/250	0.036826137425958916
597/1000	0.0516256624084217
299/500	0.0685475096988292
599/1000	0.08709207625398173
3/5	0.10665072000198973
601/1000	0.12654375495578823
301/500	0.14607002363276783
603/1000	0.16455292571673896
151/250	0.1813829905980711
121/200	0.19607824547119151
303/500	0.2082891979240342
607/1000	0.21786178318720456
76/125	0.2248127228455069
609/1000	0.2293642824452813
61/100	0.23190240277652982
611/1000	0.23297426273690028
153/250	0.23323756093361037
613/1000	0.23342269160090712
307/500	0.2342877285608428
123/200	0.23655580346233004
77/125	0.24088686278318833
617/1000	0.24780942999667305
309/500	0.2577044043749622
619/1000	0.270774207805084
31/50	0.28702892348090175
621/1000	0.3062870793430796
311/500	0.32819184024724923
623/1000	0.35222842863457166
78/125	0.3777633993638544
5/8	0.40408621915680754
313/500	0.43045211097366226
627/1000	0.4561275031250097
157/250	0.48043418357785816
629/1000	0.5027878052487464
63/100	0.5227444398543243
631/1000	0.5399766600706196
79/125	0.5543464928197785
633/1000	0.5658463983945556
317/500	0.5746203785844469
127/200	0.5809437900155046
159/250	0.5851584632445129
637/1000	0.5876992474238594
319/500	0.588992040769738
639/1000	0.5894734556081475
16/25	0.589517200788383
641/1000	0.5894352558206313
321/500	0.5894474480174239
643/1000	0.5896726691280829
161/250	0.5901299085820667
129/200	0.5907461607892712
323/500	0.5913723707879948
647/1000	0.591806684031371
81/125	0.5918221338781546
649/1000	0.5911947497834946
13/20	0.5897312084926485
651/1000	0.5872902370779627
163/250	0.5838144009660543
653/1000	0.5793212366786205
